,Name,BSE Code,NSE Code,MoneyControl Link,Rediff Link,Sector
215,Astron Paper & Board Mill Ltd.,,ASTRON,,https://money.rediff.com/companies/Astron-Paper-Board-Mill-Ltd/16530291,
216,Atcom Technologies Ltd.,,ATCOMBE,,https://money.rediff.com/companies/Atcom-Technologies-Ltd/17020081,
217,Atlanta Ltd.,,ATLANTA,,https://money.rediff.com/companies/Atlanta-Ltd/15210032,
218,Atlantic Spinning and Weaving Mills Ltd.,,ATLANTSPGBE,,https://money.rediff.com/companies/Atlantic-Spinning-and-Weaving-Mills-Ltd/16030086,
219,Atlas Copco (India) Ltd.,,ATLASCOPCO,,https://money.rediff.com/companies/Atlas-Copco-India-Ltd/13610001,
220,Atlas Cycles (Haryana) Ltd.,,ATLASCYCLEBE,,https://money.rediff.com/companies/Atlas-Cycles-Haryana-Ltd/12590001,
221,ATN International Ltd.,,ATNINTERBE,,https://money.rediff.com/companies/ATN-International-Ltd/14090058,
222,Atul Auto Ltd.,,ATULAUTO,,https://money.rediff.com/companies/Atul-Auto-Ltd/10540017,
223,Atul Ltd.,,ATUL,,https://money.rediff.com/companies/Atul-Ltd/16090004,
224,ATV Projects India Ltd.,,ATVPROJBE,,https://money.rediff.com/companies/ATV-Projects-India-Ltd/13510001,
225,Au Small Finance Bank Ltd.,,AUBANK,,https://money.rediff.com/companies/Au-Small-Finance-Bank-Ltd/14094831,
226,Aurangabad Distillery Ltd.,,AURDISSM,,https://money.rediff.com/companies/Aurangabad-Distillery-Ltd/11090188,
227,Aurangabad Paper Mills Ltd.,,AURANPAPERBE,,https://money.rediff.com/companies/Aurangabad-Paper-Mills-Ltd/16530002,
228,Aurionpro Solutions Ltd.,,AURIONPRO,,https://money.rediff.com/companies/Aurionpro-Solutions-Ltd/13190809,
229,Aurobindo Pharma Ltd.,,AUROPHARMA,,https://money.rediff.com/companies/Aurobindo-Pharma-Ltd/12540244,
230,Ausom Enterprise Ltd.,,AUSOMENT,,https://money.rediff.com/companies/Ausom-Enterprise-Ltd/14070018,
231,Autoline Industries Ltd.,,AUTOINDBE,,https://money.rediff.com/companies/Autoline-Industries-Ltd/10610025,
232,Autolite (India) Ltd.,,AUTOLITIND,,https://money.rediff.com/companies/Autolite-India-Ltd/10620001,
233,Automobile Corporation Of Goa Ltd.,,AUTOCORPBE,,https://money.rediff.com/companies/Automobile-Corporation-Of-Goa-Ltd/10670001,
234,Automotive Axles Ltd.,,AUTOAXLES,,https://money.rediff.com/companies/Automotive-Axles-Ltd/10580001,
235,Automotive Stampings and Assemblies Ltd.,,ASALBE,,https://money.rediff.com/companies/Automotive-Stampings-and-Assemblies-Ltd/10670023,
236,Autopal Industries Ltd.,,AUTOPALINDBE,,https://money.rediff.com/companies/Autopal-Industries-Ltd/10620003,
237,Autoriders Finance Ltd.,,AUTORIDFIN,,https://money.rediff.com/companies/Autoriders-Finance-Ltd/14060032,
238,Avadh Sugar & Energy Ltd.,,AVADHSUGAR,,https://money.rediff.com/companies/Avadh-Sugar-Energy-Ltd/11320117,
239,Avanti Feeds Ltd.,,AVANTIFEED,,https://money.rediff.com/companies/Avanti-Feeds-Ltd/11170001,
240,Aventus Buildcon Ltd.,,AVENTUSIT,,https://money.rediff.com/companies/Aventus-Buildcon-Ltd/15210587,
241,Avenue Supermarts Ltd.,,DMART,,https://money.rediff.com/companies/Avenue-Supermarts-Ltd/10760016,
242,Avery India Ltd.,,AVERYBE,,https://money.rediff.com/companies/Avery-India-Ltd/13150038,
243,AVG Logistics Ltd.,,AVGSM,,https://money.rediff.com/companies/AVG-Logistics-Ltd/17160115,
244,Avro India Ltd.,,AVROINDSM,,https://money.rediff.com/companies/Avro-India-Ltd/12270112,
245,AVSL Industries Ltd.,,AVSLSM,,https://money.rediff.com/companies/AVSL-Industries-Ltd/16070221,
246,AVT Natural Products Ltd.,,AVTNPL,,https://money.rediff.com/companies/AVT-Natural-Products-Ltd/11070001,
247,Axis Bank Ltd.,,AXISBANK,,https://money.rediff.com/companies/Axis-Bank-Ltd/14030047,
248,AXISCADES Engineering Technologies Ltd.,,AXISCADES,,https://money.rediff.com/companies/AXISCADES-Engineering-Technologies-Ltd/13190107,
249,AYM Syntex Ltd.,,AYMSYNTEX,,https://money.rediff.com/companies/AYM-Syntex-Ltd/16030064,
250,Aztecsoft Ltd.[Merged],,AZTECSOFT,,https://money.rediff.com/companies/Aztecsoft-Ltd-Merged/13190103,
251,B C Power Controls Ltd.,,BCP,,https://money.rediff.com/companies/B-C-Power-Controls-Ltd/15050094,
252,B L Kashyap & Sons Ltd.,,BLKASHYAP,,https://money.rediff.com/companies/B-L-Kashyap-Sons-Ltd/11600114,
253,B&B Triplewall Containers Ltd.,,BBTCLSM,,https://money.rediff.com/companies/B-B-Triplewall-Containers-Ltd/14620206,
254,Baba Agro Food Ltd.,,BABAFOODSM,,https://money.rediff.com/companies/Baba-Agro-Food-Ltd/11330178,
255,Bafna Pharmaceuticals Ltd.,,BAFNAPHBE,,https://money.rediff.com/companies/Bafna-Pharmaceuticals-Ltd/12540669,
256,BAG Films & Media Ltd.,,BAGFILMSBE,,https://money.rediff.com/companies/BAG-Films-Media-Ltd/17040105,
257,Bajaj Auto Ltd.,,BAJAJ-AUTO,,https://money.rediff.com/companies/Bajaj-Auto-Ltd/10540026,
258,Bajaj Consumer Care Ltd.,,BAJAJCON,,https://money.rediff.com/companies/Bajaj-Consumer-Care-Ltd/12520177,
259,Bajaj Electricals Ltd.,,BAJAJELEC,,https://money.rediff.com/companies/Bajaj-Electricals-Ltd/16610002,
260,Bajaj Finance Ltd.,,BAJFINANCE,,https://money.rediff.com/companies/Bajaj-Finance-Ltd/14060023,
261,Bajaj Finserv Ltd.,,BAJAJFINSV,,https://money.rediff.com/companies/Bajaj-Finserv-Ltd/14010665,
262,Bajaj Hindusthan Sugar Ltd.,,BAJAJHIND,,https://money.rediff.com/companies/Bajaj-Hindusthan-Sugar-Ltd/11080002,
263,Bajaj Holdings & Investment Ltd.,,BAJAJHLDNG,,https://money.rediff.com/companies/Bajaj-Holdings-Investment-Ltd/10540002,
264,Bal Pharma Ltd.,,BALPHARMA,,https://money.rediff.com/companies/Bal-Pharma-Ltd/12540247,
265,Balaji Amines Ltd.,,BALAMINES,,https://money.rediff.com/companies/Balaji-Amines-Ltd/12080060,
266,Balaji Distilleries Ltd.[Amalgamated],,BALAJIDIST,,https://money.rediff.com/companies/Balaji-Distilleries-Ltd-Amalgamated/11100001,
267,Balaji Industrial Corporation Ltd.,,BALAJIIND,,https://money.rediff.com/companies/Balaji-Industrial-Corporation-Ltd/15600016,
268,Balaji Telefilms Ltd.,,BALAJITELE,,https://money.rediff.com/companies/Balaji-Telefilms-Ltd/17040024,
269,Balasore Alloys Ltd.,,ISPATALLOYBE,,https://money.rediff.com/companies/Balasore-Alloys-Ltd/15620012,
270,Balaxi Ventures Ltd.,,BALAXI,,https://money.rediff.com/companies/Balaxi-Ventures-Ltd/14610015,
271,Balkrishna Industries Ltd.,,BALKRISIND,,https://money.rediff.com/companies/Balkrishna-Industries-Ltd/16530003,
272,Balkrishna Paper Mills Ltd.,,BALKRISHNABE,,https://money.rediff.com/companies/Balkrishna-Paper-Mills-Ltd/16530304,
273,Ballarpur Industries Ltd.,,BALLARPURBE,,https://money.rediff.com/companies/Ballarpur-Industries-Ltd/16530004,
274,Balmer Lawrie & Company Ltd.,,BALMLAWRIE,,https://money.rediff.com/companies/Balmer-Lawrie-Company-Ltd/14600021,
275,Balrampur Chini Mills Ltd.,,BALRAMCHIN,,https://money.rediff.com/companies/Balrampur-Chini-Mills-Ltd/11080026,
276,Balurghat Technologies Ltd.,,BALURTRANSBE,,https://money.rediff.com/companies/Balurghat-Technologies-Ltd/16590015,
277,Banaras Beads Ltd.,,BANARBEADS,,https://money.rediff.com/companies/Banaras-Beads-Ltd/17020306,
278,Banco Products (India) Ltd.,,BANCOINDIA,,https://money.rediff.com/companies/Banco-Products-India-Ltd/10610001,
279,Bandhan Bank Ltd.,,BANDHANBNK,,https://money.rediff.com/companies/Bandhan-Bank-Ltd/14030287,
280,Bang Overseas Ltd.,,BANG,,https://money.rediff.com/companies/Bang-Overseas-Ltd/16070099,
281,Bank of Baroda,,BANKBARODA,,https://money.rediff.com/companies/Bank-of-Baroda/14030010,
282,Bank of India,,BANKINDIA,,https://money.rediff.com/companies/Bank-of-India/14030011,
283,Bank of Maharashtra,,MAHABANK,,https://money.rediff.com/companies/Bank-of-Maharashtra/14030012,
284,Bank of Rajasthan Ltd.[Merged],,BANKRAJAS,,https://money.rediff.com/companies/Bank-of-Rajasthan-Ltd-Merged/14030053,
285,Banka Bioloo Ltd.,,BANKASM,,https://money.rediff.com/companies/Banka-Bioloo-Ltd/15210706,
286,Bannari Amman Spinning Mills Ltd.,,BASML,,https://money.rediff.com/companies/Bannari-Amman-Spinning-Mills-Ltd/16490207,
287,Bannari Amman Sugars Ltd.,,BANARISUG,,https://money.rediff.com/companies/Bannari-Amman-Sugars-Ltd/11080003,
288,Bansal Multiflex Ltd.,,BANSALSZ,,https://money.rediff.com/companies/Bansal-Multiflex-Ltd/11250684,
289,Banswara Syntex Ltd.,,BANSWRAS,,https://money.rediff.com/companies/Banswara-Syntex-Ltd/12150002,
290,Barak Valley Cements Ltd.,,BVCLBE,,https://money.rediff.com/companies/Barak-Valley-Cements-Ltd/11510058,
291,Bartronics India Ltd.,,BARTRONICSBZ,,https://money.rediff.com/companies/Bartronics-India-Ltd/13190645,
292,BASF India Ltd.,,BASF,,https://money.rediff.com/companies/BASF-India-Ltd/12070002,
293,Bata India Ltd.,,BATAINDIA,,https://money.rediff.com/companies/Bata-India-Ltd/16510001,
294,Batliboi Ltd.,,BATLIBOI,,https://money.rediff.com/companies/Batliboi-Ltd/13520003,
295,Bayer Cropscience Ltd.,,BAYERCROP,,https://money.rediff.com/companies/Bayer-Cropscience-Ltd/12120001,
296,BDR Buildcon Ltd.,,BDRIT,,https://money.rediff.com/companies/BDR-Buildcon-Ltd/11622347,
297,Beardsell Ltd.,,BEARDSELLBE,,https://money.rediff.com/companies/Beardsell-Ltd/12150003,
298,Bedmutha Industries Ltd.,,BEDMUTHA,,https://money.rediff.com/companies/Bedmutha-Industries-Ltd/15640009,
299,Bell Ceramics Ltd.[Amalgamated],,BELLCERATL,,https://money.rediff.com/companies/Bell-Ceramics-Ltd-Amalgamated/11540001,
300,Bellary Steels & Alloys Ltd.,,BELLARYSTLBE,,https://money.rediff.com/companies/Bellary-Steels-Alloys-Ltd/15590004,
301,BEML Ltd.,,BEML,,https://money.rediff.com/companies/BEML-Ltd/17010049,
302,Bengal Tea and Fabrics Ltd.,,BENGALTEABE,,https://money.rediff.com/companies/Bengal-Tea-and-Fabrics-Ltd/16010037,
303,Berger Paints (India) Ltd.,,BERGEPAINT,,https://money.rediff.com/companies/Berger-Paints-India-Ltd/11580002,
304,Best & Crompton Engineering Ltd.,,BECRELBE,,https://money.rediff.com/companies/Best-Crompton-Engineering-Ltd/13150036,
305,Beta Drugs Ltd.,,BETASM,,https://money.rediff.com/companies/Beta-Drugs-Ltd/12541559,
306,BF Investment Ltd.,,BFINVEST,,https://money.rediff.com/companies/BF-Investment-Ltd/14091035,
307,BF Utilities Ltd.,,BFUTILITIE,,https://money.rediff.com/companies/BF-Utilities-Ltd/15130048,
308,BGR Energy Systems Ltd.,,BGRENERGYBE,,https://money.rediff.com/companies/BGR-Energy-Systems-Ltd/13520218,
309,Bhagawati Gas Ltd.,,BAGWATIGASBE,,https://money.rediff.com/companies/Bhagawati-Gas-Ltd/14560022,
310,Bhageria Industries Ltd.,,BHAGERIA,,https://money.rediff.com/companies/Bhageria-Industries-Ltd/16090049,
311,Bhagyanagar India Ltd.,,BHAGYANGR,,https://money.rediff.com/companies/Bhagyanagar-India-Ltd/15100008,
312,Bhagyanagar Properties Ltd.,,BHAGYAPROP,,https://money.rediff.com/companies/Bhagyanagar-Properties-Ltd/11620211,
313,Bhalchandram Clothing Ltd.,,BHALCHANDRIT,,https://money.rediff.com/companies/Bhalchandram-Clothing-Ltd/16130018,
314,Bhandari Hosiery Exports Ltd.,,BHANDARI,,https://money.rediff.com/companies/Bhandari-Hosiery-Exports-Ltd/16080006,
315,Bhansali Engineering Polymers Ltd.,,BEPL,,https://money.rediff.com/companies/Bhansali-Engineering-Polymers-Ltd/12130003,
316,Bharat Bijlee Ltd.,,BBL,,https://money.rediff.com/companies/Bharat-Bijlee-Ltd/13140001,
317,Bharat Dynamics Ltd.,,BDL,,https://money.rediff.com/companies/Bharat-Dynamics-Ltd/13520141,
318,Bharat Electronics Ltd.,,BEL,,https://money.rediff.com/companies/Bharat-Electronics-Ltd/13110034,
319,Bharat Financial Inclusion Ltd.,,BHARATFIN,,https://money.rediff.com/companies/Bharat-Financial-Inclusion-Ltd/14011028,
320,Bharat Forge Ltd.,,BHARATFORG,,https://money.rediff.com/companies/Bharat-Forge-Ltd/13570004,
321,Bharat Gears Ltd.,,BHARATGEAR,,https://money.rediff.com/companies/Bharat-Gears-Ltd/10560001,
322,Bharat Heavy Electricals Ltd.,,BHEL,,https://money.rediff.com/companies/Bharat-Heavy-Electricals-Ltd/13510039,
323,Bharat Petroleum Corporation Ltd.,,BPCL,,https://money.rediff.com/companies/Bharat-Petroleum-Corporation-Ltd/12140020,
324,Bharat Rasayan Ltd.,,BHARATRAS,,https://money.rediff.com/companies/Bharat-Rasayan-Ltd/12120016,
325,Bharat Road Network Ltd.,,BRNL,,https://money.rediff.com/companies/Bharat-Road-Network-Ltd/11623323,
326,Bharat Wire Ropes Ltd.,,BHARATWIRE,,https://money.rediff.com/companies/Bharat-Wire-Ropes-Ltd/15640035,
327,Bharati Defence and Infrastructure Ltd.,,BHARATIDILBZ,,https://money.rediff.com/companies/Bharati-Defence-and-Infrastructure-Ltd/16580035,
328,Bharatiya Global Infomedia Ltd.,,BGLOBALBE,,https://money.rediff.com/companies/Bharatiya-Global-Infomedia-Ltd/13191588,
329,Bharti Airtel Ltd.,,BHARTIARTL,,https://money.rediff.com/companies/Bharti-Airtel-Ltd/15200022,
330,Bharti Infratel Ltd.,,INFRATEL,,https://money.rediff.com/companies/Bharti-Infratel-Ltd/15200071,
331,Bhartiya International Ltd.,,BIL,,https://money.rediff.com/companies/Bhartiya-International-Ltd/16520037,
332,Bhor Industries Ltd.,,BHORIND,,https://money.rediff.com/companies/Bhor-Industries-Ltd/12200051,
333,Bhuwalka Steel Industries Ltd.,,BUWALKASTLBE,,https://money.rediff.com/companies/Bhuwalka-Steel-Industries-Ltd/15530017,
334,Bigbloc Construction Ltd.,,BIGBLOC,,https://money.rediff.com/companies/Bigbloc-Construction-Ltd/11623201,
335,Bihar Sponge Iron Ltd.,,BIHARSPONGBE,,https://money.rediff.com/companies/Bihar-Sponge-Iron-Ltd/15560003,
336,Bil Energy Systems Ltd.,,BILENERGY,,https://money.rediff.com/companies/Bil-Energy-Systems-Ltd/17027916,
337,Bilpower Ltd.,,BILPOWERBZ,,https://money.rediff.com/companies/Bilpower-Ltd/15100051,
338,Bimetal Bearings Ltd.,,BIMETAL,,https://money.rediff.com/companies/Bimetal-Bearings-Ltd/14510004,
339,Binani Industries Ltd.,,BINANIINDBZ,,https://money.rediff.com/companies/Binani-Industries-Ltd/15100002,
340,Biocon Ltd.,,BIOCON,,https://money.rediff.com/companies/Biocon-Ltd/11140013,
341,Biofil Chemicals & Pharmaceuticals Ltd.,,BIOFILCHEMBE,,https://money.rediff.com/companies/Biofil-Chemicals-Pharmaceuticals-Ltd/12540094,
342,Birla Cable Ltd.,,BIRLACABLE,,https://money.rediff.com/companies/Birla-Cable-Ltd/15060011,
343,Birla Corporation Ltd.,,BIRLACORPN,,https://money.rediff.com/companies/Birla-Corporation-Ltd/11510003,
344,Birla Cotsyn (India) Ltd.,,BIRLACOT,,https://money.rediff.com/companies/Birla-Cotsyn-India-Ltd/16490252,
345,Birla Global Finance Ltd.,,BGFL,,https://money.rediff.com/companies/Birla-Global-Finance-Ltd/14060047,
346,Birla Machining & Toolings Ltd.[Amalgamation],,DAGERFORSTBE,,https://money.rediff.com/companies/Birla-Machining-Toolings-Ltd-Amalgamation/13620003,
347,Birla Power Solutions Ltd.,,BIRLAPOWERBZ,,https://money.rediff.com/companies/Birla-Power-Solutions-Ltd/13120001,
348,Birla Tyres Ltd.,,BIRLATYRE,,https://money.rediff.com/companies/Birla-Tyres-Ltd/10680082,
349,Birlasoft Ltd.,,BSOFT,,https://money.rediff.com/companies/Birlasoft-Ltd/13030012,
350,BKM Industries Ltd.,,BKMINDSTBE,,https://money.rediff.com/companies/BKM-Industries-Ltd/14620164,
351,BLB Ltd.,,BLBLIMITEDBE,,https://money.rediff.com/companies/BLB-Ltd/14090365,
352,Bliss GVS Pharma Ltd.,,BLISSGVS,,https://money.rediff.com/companies/Bliss-GVS-Pharma-Ltd/12530001,
353,Blow Plast Ltd.[Merged],,BLOWPLAST,,https://money.rediff.com/companies/Blow-Plast-Ltd-Merged/12580001,
354,BLS International Services Ltd.,,BLS,,https://money.rediff.com/companies/BLS-International-Services-Ltd/16690562,
355,Blue Bird (India) Ltd.,,BLUEBIRD,,https://money.rediff.com/companies/Blue-Bird-India-Ltd/17080033,
356,Blue Blends (India) Ltd.,,BLUEBLENDSBZ,,https://money.rediff.com/companies/Blue-Blends-India-Ltd/16020002,
357,Blue Chip India Ltd.,,BLUECHIPBE,,https://money.rediff.com/companies/Blue-Chip-India-Ltd/14090267,
358,Blue Coast Hotels Ltd.,,BLUECOASTBE,,https://money.rediff.com/companies/Blue-Coast-Hotels-Ltd/12540145.01,
359,Blue Dart Express Ltd.,,BLUEDART,,https://money.rediff.com/companies/Blue-Dart-Express-Ltd/17020238,
360,Blue Star Infotech Ltd.,,BLUESTINFO,,https://money.rediff.com/companies/Blue-Star-Infotech-Ltd/13190097,
361,Blue Star Ltd.,,BLUESTARCO,,https://money.rediff.com/companies/Blue-Star-Ltd/17010002,
362,Bodal Chemicals Ltd.,,BODALCHEM,,https://money.rediff.com/companies/Bodal-Chemicals-Ltd/16090017,
363,Bodhtree Consulting Ltd.,,BODHTREEBE,,https://money.rediff.com/companies/Bodhtree-Consulting-Ltd/13190667,
364,Bohra Industries Ltd.,,BOHRASM,,https://money.rediff.com/companies/Bohra-Industries-Ltd/12310097,
365,Bombay Burmah Trading Corporation Ltd.,,BBTC,,https://money.rediff.com/companies/Bombay-Burmah-Trading-Corporation-Ltd/11040005,
366,Bombay Dyeing & Manufacturing Company Ltd.,,BOMDYEING,,https://money.rediff.com/companies/Bombay-Dyeing-Manufacturing-Company-Ltd/16010003,
367,Bombay Rayon Fashions Ltd.,,BRFLBE,,https://money.rediff.com/companies/Bombay-Rayon-Fashions-Ltd/16490208,
368,Bombay Super Hybrid Seeds Ltd.,,BSHSLSM,,https://money.rediff.com/companies/Bombay-Super-Hybrid-Seeds-Ltd/11140150,
369,Bongaigaon Refinery & Petrochemicals Ltd.[Merged],,BONGAIREFN,,https://money.rediff.com/companies/Bongaigaon-Refinery-Petrochemicals-Ltd-Merged/12140019,
370,Borosil Ltd.,,BOROLTDBE,,https://money.rediff.com/companies/Borosil-Ltd/14580080,
371,Borosil Renewables Ltd.,,BORORENEW,,https://money.rediff.com/companies/Borosil-Renewables-Ltd/14580004,
372,Bosch Chassis Systems India Ltd.,,BOSCHCHASY,,https://money.rediff.com/companies/Bosch-Chassis-Systems-India-Ltd/10660002,
373,Bosch Ltd.,,BOSCHLTD,,https://money.rediff.com/companies/Bosch-Ltd/10610013,
374,BPL Engineering Ltd.,,BPLENGGBE,,https://money.rediff.com/companies/BPL-Engineering-Ltd/13610020,
375,BPL Ltd.,,BPLBE,,https://money.rediff.com/companies/BPL-Ltd/13090024,
376,Brabourne Enterprises Ltd.[Amalgamated],,BRABOURNEBE,,https://money.rediff.com/companies/Brabourne-Enterprises-Ltd-Amalgamated/12120009,
377,Brand Concepts Ltd.,,BCONCEPTSSM,,https://money.rediff.com/companies/Brand-Concepts-Ltd/12270110,
378,Brandhouse Retails Ltd.,,BRANDHOUSEBZ,,https://money.rediff.com/companies/Brandhouse-Retails-Ltd/16050054,
379,Brigade Enterprises Ltd.,,BRIGADE,,https://money.rediff.com/companies/Brigade-Enterprises-Ltd/11620110,
380,Bright Brothers Ltd.,,BRIGHTBROSBE,,https://money.rediff.com/companies/Bright-Brothers-Ltd/17020291,
381,Bright Solar Ltd.,,BRIGHTSM,,https://money.rediff.com/companies/Bright-Solar-Ltd/13150262,
382,Brightcom Group Ltd.,,BCGBE,,https://money.rediff.com/companies/Brightcom-Group-Ltd/13190085,
383,Britannia Industries Ltd.,,BRITANNIA,,https://money.rediff.com/companies/Britannia-Industries-Ltd/11120001,
384,Broadcast Initiatives Ltd.,,BROADCASTBZ,,https://money.rediff.com/companies/Broadcast-Initiatives-Ltd/17040182,
385,Brooks Laboratories Ltd.,,BROOKSBE,,https://money.rediff.com/companies/Brooks-Laboratories-Ltd/12540990,
386,BS Ltd.,,BSLIMITEDBZ,,https://money.rediff.com/companies/BS-Ltd/15140105,
387,BS Refrigerators Ltd.,,BPLREFRIGBE,,https://money.rediff.com/companies/BS-Refrigerators-Ltd/12200002,
388,BSE Ltd.,,BSE,,https://money.rediff.com/companies/BSE-Ltd/17023928,
389,BSEL Infrastructure Realty Ltd.,,BSELINFRABE,,https://money.rediff.com/companies/BSEL-Infrastructure-Realty-Ltd/16610093,
390,BSI Ltd.,,BSIBE,,https://money.rediff.com/companies/BSI-Ltd/11070004,
391,BSL Ltd.,,BSL,,https://money.rediff.com/companies/BSL-Ltd/16040006,
392,Burnpur Cement Ltd.,,BURNPURBE,,https://money.rediff.com/companies/Burnpur-Cement-Ltd/11510060,
393,Butterfly Gandhimathi Appliances Ltd.,,BUTTERFLY,,https://money.rediff.com/companies/Butterfly-Gandhimathi-Appliances-Ltd/13090009,
394,C & C Constructions Ltd.,,CANDCBZ,,https://money.rediff.com/companies/C-C-Constructions-Ltd/15210036,
395,C Mahendra Exports Ltd.,,CMAHENDRABZ,,https://money.rediff.com/companies/C-Mahendra-Exports-Ltd/15070172,
396,Cable Corporation of India Ltd.,,CCIBE,,https://money.rediff.com/companies/Cable-Corporation-of-India-Ltd/15050002,
397,Cadila Healthcare Ltd.,,CADILAHC,,https://money.rediff.com/companies/Cadila-Healthcare-Ltd/12540403,
398,Cadsys (India) Ltd.,,CADSYSSM,,https://money.rediff.com/companies/Cadsys-India-Ltd/13240156,
399,Cairn India Ltd.,,CAIRN,,https://money.rediff.com/companies/Cairn-India-Ltd/15120019,
400,California Software Company Ltd.,,CALSOFT,,https://money.rediff.com/companies/California-Software-Company-Ltd/13020059,
401,Cambridge Technology Enterprises Ltd.,,CTE,,https://money.rediff.com/companies/Cambridge-Technology-Enterprises-Ltd/13190880,
402,Camlin Fine Sciences Ltd.,,CAMLINFINE,,https://money.rediff.com/companies/Camlin-Fine-Sciences-Ltd/12310036,
403,Can Fin Homes Ltd.,,CANFINHOME,,https://money.rediff.com/companies/Can-Fin-Homes-Ltd/14080002,
404,Canara Bank,,CANBK,,https://money.rediff.com/companies/Canara-Bank/14030061,
405,Cantabil Retail India Ltd.,,CANTABIL,,https://money.rediff.com/companies/Cantabil-Retail-India-Ltd/16070113,
406,Capacit'e Infraprojects Ltd.,,CAPACITE,,https://money.rediff.com/companies/Capacit-e-Infraprojects-Ltd/11623330,
407,Capco Industries Ltd.,,CAPCOIT,,https://money.rediff.com/companies/Capco-Industries-Ltd/10990081,
408,Capgemini Technology Services India Ltd.,,IGS,,https://money.rediff.com/companies/Capgemini-Technology-Services-India-Ltd/13190030,
409,Capital First Ltd.,,CAPF,,https://money.rediff.com/companies/Capital-First-Ltd/17024862,
410,Capital Trust Ltd.,,CAPTRUST,,https://money.rediff.com/companies/Capital-Trust-Ltd/14060178,
411,Caplin Point Laboratories Ltd.,,CAPLIPOINT,,https://money.rediff.com/companies/Caplin-Point-Laboratories-Ltd/12540222,
412,Capri Global Capital Ltd.,,CGCL,,https://money.rediff.com/companies/Capri-Global-Capital-Ltd/14010124,
413,Caprihans India Ltd.,,CAPRIHANS,,https://money.rediff.com/companies/Caprihans-India-Ltd/12190002,
414,Carborundum Universal Ltd.,,CARBORUNIV,,https://money.rediff.com/companies/Carborundum-Universal-Ltd/14550001,
415,CARE Ratings Ltd.,,CARERATING,,https://money.rediff.com/companies/CARE-Ratings-Ltd/16690363,
416,Career Point Ltd.,,CAREERP,,https://money.rediff.com/companies/Career-Point-Ltd/17027840,
