,Company Name,Sector Name,Link
2034,Aayush Food ,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/aayushfoodherbs/AFH01
2035,Sunil Health,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/sunilhealthcare/SH13
2036,Lactose India,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/lactoseindia/LI
2037,Vasundhara Ras,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/vasundhararasayans/VR04
2038,Ind-Swift,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/indswift/IS02
2039,Concord Drugs,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/concorddrugs/CD05
2040,Parnax Lab,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/parnaxlab/KTI01
2041,Medi-Caps,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/medicaps/MC09
2042,Syschem India,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pesticidesagrochemicals/syschemindia/SI71
2043,Syncom Health,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/syncomhealthcare/SH03
2044,Sandu Pharma,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/sandupharmaceuticals/SP02
2045,Pharmasia,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/pharmasia/P04
2046,Zenith Health,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/zenithhealthcare/ZH
2047,Avon Life,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/chemicals/avonlifesciences/AO02
2048,Alchemist,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/alchemist/A12
2049,Brawn Pharma,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/brawnbiotech/BP08
2050,Roopa Ind,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/roopaindustries/RI17
2051,Guj Terce Labs,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/gujarattercelaboratories/GTL
2052,Link Pharmachem,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/chemicals/linkpharmachem/LP03
2053,Span Diagnostic,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/hospitalsmedicalservices/spandiagnostic/SD02
2054,Emmessar Biotec,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/chemicals/emmessarbiotechandnutrition/EBA
2055,Pharmaids Pharm,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/pharmaidspharmaceuticals/PP13
2056,Ishita Drugs,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/ishitadrugsindustries/IDI02
2057,Beryl Drugs,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/beryldrugs/BD01
2058,Relish Pharma,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/relishpharmaceuticals/RP13
2059,Colinz Labs,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/colinzlaboratories/CL01
2060,Unjha Formula,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/unjhaformulations/UF02
2061,Bafna Pharma,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/bafnapharmaceuticals/BP01
2062,Hind BioScience,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/hindustanbioscience/HBS01
2063,Trimurthi,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/trimurthi/TDP01
2064,Bacil Pharma,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/bacilpharma/BP
2065,Chemo-Pharma,Pharmaceuticals & Drugs,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/chemopharmalaboratories/CPL01
2066,Scanpoint Geo,Photographic Products,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/scanpointgeomatics/SG12
2067,Jindal Photo,Photographic Products,https://www.moneycontrol.com//india/stockpricequote/consumergoodselectronic/jindalphoto/JP11
2068,Choksi Imaging,Photographic Products,https://www.moneycontrol.com//india/stockpricequote/consumergoodselectronic/choksiimaging/SP10
2069,Apollo Pipes,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/plastics/apollopipes/ALF02
2070,Sintex Plastics,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/plastics/sintexplasticstechnology/SPT
2071,Nahar Poly Film,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/textilesspinningcottonblended/naharpolyfilms/NIH
2072,PPL,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/prakashpipeslimited/PPL54268
2073,Mitsu Chem Plas,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/plastics/mitsuchemplast/MCP01
2074,Machino Plastic,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/autoancillaries/machinoplastics/MP
2075,Polyspin Export,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/packaging/polyspinexports/PE07
2076,Dhabriya Poly,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/plastics/dhabriyapolywood/DP04
2077,Guj Craft Ind,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/textilesmanmade/gujaratcraftindustries/GCI01
2078,Amco India,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/plastics/amcoindia/AI61
2079,Krishna Filamen,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/textilesmanmade/krishnafilaments/KF08
2080,JMG Corporation,Plastic Products,https://www.moneycontrol.com//india/stockpricequote/plastics/jmgcorporation/IA03
2081,Kama Holdings,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/petrochemicals/kamaholdings/SRF03
2082,Kingfa Science,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/kingfasciencetechnology/HSS
2083,Garware Poly,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/packaging/garwarepolyester/GP
2084,Wim Plast,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/wimplast/WP
2085,Shaily Engg,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/trading/shailyengineeringplastics/SEP02
2086,Kkalpana Ind,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/kkalpanaindustries/KI30
2087,Captain Poly,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/captainpolyplast/CP09
2088,Arrow Greentech,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/arrowgreentech/ACP
2089,Caprihans,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/caprihansindia/CI25
2090,Tokyo Plast,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/tokyoplastinternational/TPI01
2091,Commercial Syn ,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/packaging/commercialsynbags/CSB01
2092,Premier Polyfil,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/premierpolyfilm/PP19
2093,Tainwala Chem,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/tainwalachemicalsplasticsindia/TCP
2094,Bright Brothers,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/brightbrothers/BB06
2095,Vinyoflex,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/vinyoflex/V01
2096,Royal Cushion,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/royalcushionvinylproducts/RCV
2097,Axel Polymers,Plastic Products - Others,https://www.moneycontrol.com//india/stockpricequote/plastics/axelpolymers/AP24
2098,Supreme Ind,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/supremeindustries/SI48
2099,Nilkamal,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/nilkamal/NP08
2100,Time Techno,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/packaging/timetechnoplast/TT03
2101,Mold-Tek Pack,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/moldtekpackaging/MTP01
2102,Acrysil India,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/acrysilindia/AI04
2103,Pil Italica,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/pilitalicalifestyle/PI08
2104,Prima Plastics,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/primaplastics/PP21
2105,OK Play,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/okplayindia/OKP
2106,National Plasti,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/nationalplasticindustries/NPI
2107,MPL Plastics,Plastics - Moulded Articles and Furnitures,https://www.moneycontrol.com//india/stockpricequote/plastics/mplplastics/MP13
2108,Hitech Corp,"Plastics - Pet Bottels, Jars & Containers",https://www.moneycontrol.com//india/stockpricequote/plastics/hitechcorporation/HP08
2109,TPL Plastech,"Plastics - Pet Bottels, Jars & Containers",https://www.moneycontrol.com//india/stockpricequote/plastics/tplplastech/TPL02
2110,Kemp and Co,"Plastics - Pet Bottels, Jars & Containers",https://www.moneycontrol.com//india/stockpricequote/plastics/kempcompany/KC12
2111,Pearl Polymers,"Plastics - Pet Bottels, Jars & Containers",https://www.moneycontrol.com//india/stockpricequote/plastics/pearlpolymers/PP08
2112,Innovative Tech,"Plastics - Pet Bottels, Jars & Containers",https://www.moneycontrol.com//india/stockpricequote/plastics/innovativetechpack/ITP
2113,Vallabh Poly,"Plastics - Pet Bottels, Jars & Containers",https://www.moneycontrol.com//india/stockpricequote/packaging/vallabhpolyplastinternational/VPP
2114,Jauss Polymers,"Plastics - Pet Bottels, Jars & Containers",https://www.moneycontrol.com//india/stockpricequote/plastics/jausspolymers/JP06
2115,Hind Adhesives,Plastics - Self Adhesive Tapes,https://www.moneycontrol.com//india/stockpricequote/plastics/hindustanadhesives/HA
2116,Sintex Ind,Plastics - Thermoplastics,https://www.moneycontrol.com//india/stockpricequote/diversified/sintexindustries/SI27
2117,Xpro India,Plastics - Thermoplastics,https://www.moneycontrol.com//india/stockpricequote/packaging/xproindia/XI
2118,Astral Poly Tec,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/astralpolytechnik/APT02
2119,Finolex Ind,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/petrochemicals/finolexindustries/FI
2120,Prince Pipes,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plasticstubespipeshosesfittings/princepipesfittings/PPF
2121,Jain Irrigation,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/jainirrigationsystems/JIS02
2122,Kriti Ind,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/kritiindustriesindia/KII
2123,Dutron Polymers,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/dutronpolymers/DP08
2124,Kisan Mouldings,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/kisanmouldings/KM01
2125,Texmo Pipes,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/texmopipesproducts/TPP
2126,JISL,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/jainirrigationsystems/JISLD57000
2127,Kunststoffe Ind,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/kunststoffeindustries/KI23
2128,Ashish Polyplas,Plastics - Tubes/Pipes/Hoses & Fittings,https://www.moneycontrol.com//india/stockpricequote/plastics/ashishpolyplast/APL03
2129,Gujarat Pipavav,Ports,https://www.moneycontrol.com//india/stockpricequote/shipping/gujaratpipavavport/GPP03
2130,Dredging Corp,Ports,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/dredgingcorporationindia/DCI
2131,NTPC,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/ntpc/NTP
2132,Power Grid Corp,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/powergridcorporationindia/PGC
2133,Adani Trans,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powertransmissionequipment/adanitransmission/AT22
2134,NHPC,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/nhpc/N07
2135,Torrent Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/torrentpower/TP14
2136,Adani Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/adanipower/AP11
2137,Tata Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/tatapowercompany/TPC
2138,SJVN,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/sjvn/S11
2139,CESC,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/cesc/CES
2140,JSW Energy,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/jswenergy/JE01
2141,NLC India,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/nlcindia/NLC
2142,IndiGrid InvIT ,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/indigridinvitfund/IIF01
2143,IEX,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/diversified/indianenergyexchange/IEE
2144,Sterling & Wils,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/sterlingwilsonsolar/SWS
2145,Jaiprakash Pow,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/jaiprakashpowerventures/JHP01
2146,PTC India,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/trading/ptcindia/PTC02
2147,Reliance Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/reliancepower/RP
2148,Rattan Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/rattanindiapower/IP09
2149,Guj Ind Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/gujaratindustriespowerco/GIP
2150,Reliance Infra,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/relianceinfrastructure/RI38
2151,Nava Bharat Ven,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/diversified/navabharatventures/NBV
2152,BF Utilities,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/bfutilities/BFU
2153,GVK Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/gvkpowerinfrastructure/GVK
2154,Rattan Infra,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/rattanindiainfrastructure/IIP
2155,Ravindra Tradin,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/financeinvestments/ravindratradingagencies/RTA
2156,Urja Global,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/trading/urjaglobal/UG01
2157,Orient Green,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/orientgreenpowercompany/OGP
2158,Energy Dev,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/energydevelopmentcompany/EDC
2159,Indowind Energy,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/indowindenergy/IE08
2160,KSK Energy Vent,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/kskenergyventures/KEV
2161,Welcon Internat,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/welconinternationallimited/SEI05
2162,Karma Energy,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/karmaenergy/KE9
2163,S E Power,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/sepower/SEP03
2164,Veer Energy,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/veerenergyinfrastructure/VEI
2165,Suryachakra Pow,Power Generation/Distribution,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/suryachakrapowercorporation/SPC02
2166,Indiamart Inter,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/indiamartintermesh/II12
2167,Navneet,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/printingstationery/navneeteducation/NP01
2168,DB Corp,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/dbcorp/C13
2169,JagranPrakashan,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/jagranprakashan/JP12
2170,MPS,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/printingstationery/mps/MI31
2171,Repro India,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/printingstationery/reproindia/RI35
2172,Hindustan Media,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/hindustanmediaventures/HMV
2173,Sandesh,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/printingstationery/sandesh/S01
2174,HT Media,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/htmedia/HT
2175,S Chand and Co,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/printingstationery/schandcompanylimited/CCL
2176,Sambhaav Media,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/printingstationery/sambhaavmedia/SM16
2177,Infomedia Press,Printing & Publishing,https://www.moneycontrol.com//india/stockpricequote/printingstationery/infomediapress/I13
2178,Kokuyo Camlin,Printing & Stationery,https://www.moneycontrol.com//india/stockpricequote/diversified/kokuyocamlin/C02
2179,Gala Global Prd,Printing & Stationery,https://www.moneycontrol.com//india/stockpricequote/printingstationery/galaglobalproductsltd/GPC
2180,Linc PenandPlas,Printing & Stationery,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/lincpenplastics/LPP
2181,Unick Fix-A- Fo,Printing & Stationery,https://www.moneycontrol.com//india/stockpricequote/unickfixaformprinters/unickfixaformprinters/UNICK54150
2182,Texmaco Rail,Railways Wagons,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/texmacorailengineering/TRE
2183,Titagarh Wagons,Railways Wagons,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/titagarhwagons/TW04
2184,Cimmco,Railways Wagons,https://www.moneycontrol.com//india/stockpricequote/diversified/cimmco/CB02
2185,CRISIL,Ratings,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/crisil/CRI
2186,ICRA,Ratings,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/icra/ICR
2187,CARE Ratings,Ratings,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/careratings/CAR
2188,S V Global Mill,"Real Estate Rental, Development & Operations",https://www.moneycontrol.com//india/stockpricequote/miscellaneous/svglobalmill/SVG02
2189,BPCL,Refineries,https://www.moneycontrol.com//india/stockpricequote/refineries/bharatpetroleumcorporation/BPC
2190,IOC,Refineries,https://www.moneycontrol.com//india/stockpricequote/refineries/indianoilcorporation/IOC
2191,HPCL,Refineries,https://www.moneycontrol.com//india/stockpricequote/refineries/hindustanpetroleumcorporation/HPC
2192,MRPL,Refineries,https://www.moneycontrol.com//india/stockpricequote/refineries/mangalorerefinerypetrochemicals/MRP
2193,Chennai Petro,Refineries,https://www.moneycontrol.com//india/stockpricequote/refineries/chennaipetroleumcorporation/CPC02
2194,Orient Refract,Refractories,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/orientrefractories/OR01
2195,Vesuvius India,Refractories,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/vesuviusindia/VI06
2196,IFGL Refractory,Refractories,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/ifglrefractories/IFG
2197,Morganite India,Refractories,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/morganitecrucibleindia/MCI05
2198,Orient Abrasive,Refractories,https://www.moneycontrol.com//india/stockpricequote/abrasives/orientabrasives/OA01
2199,General Insuran,Reinsurance,https://www.moneycontrol.com//india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12
2200,Adani Green Ene,Renewables,https://www.moneycontrol.com//india/stockpricequote/powergenerationdistribution/adanigreenenergylimited/ADANI54145
2201,Avenue Supermar,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/avenuesupermarts/AS19
2202,Trent,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/trent/T04
2203,Aditya Birla F,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/adityabirlafashionretail/PFR
2204,Future Retail,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/futureretail/FR
2205,V-Mart Retail,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/vmartretail/VR03
2206,AFL,Retailing,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/arvindfashionslimited/ARVIN54248
2207,Shoppers Stop,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/shoppersstop/SS51
2208,SRL,Retailing,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/spencerretaillimited/SPENC54233
2209,FEL,Retailing,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/futureenterpriseslimited/FELDV57000
2210,Future Ent,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/futureenterprises/PR03
2211,V2 Retail,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/v2retail/VR02
2212,Future Market,Retailing,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/futuremarketnetworks/AD04
2213,White Organic,Retailing,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/whiteorganicretail/WOR
2214,Mandhana Retail,Retailing,https://www.moneycontrol.com//india/stockpricequote/retail/themandhanaretailventures/TMR
2215,Cochin Shipyard,Ship Building,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/cochinshipyard/CS
2216,Garden Reach Sh,Ship Building,https://www.moneycontrol.com//india/stockpricequote/engineeringheavy/gardenreachshipbuildersengineers/GRS01
2217,VMS Industries,Ship Building,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/vmsindustries/VI21
2218,GE Shipping,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/greateasternshippingcompany/GES
2219,Shipping Corp,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/shippingcorporationindia/SCI
2220,Seamec,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/seamec/S14
2221,Reliance Naval ,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/reliancenavalengineering/PS04
2222,Essar Shipping,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/essarshipping/ES10
2223,Mercator,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/mercator/ML02
2224,Hariyana Ship,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/hariyanashipbreakers/HSB
2225,Chowgule Steam,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/chowgulesteamships/CS09
2226,Global Offshore,Shipping,https://www.moneycontrol.com//india/stockpricequote/shipping/globaloffshoreservices/GOS
2227,Tata Elxsi,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/tataelxsi/TE
2228,Accelya Kale,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/accelyakalesolutions/KAL
2229,Tanla Solutions,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/tanlasolutions/TS11
2230,Newgen Software,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/newgensoftwaretechnologiesltd/NST01
2231,Nucleus Softwar,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/nucleussoftwareexports/NS
2232,Cigniti Tech,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cignititechnologies/CI42
2233,Brightcom Group,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/lycosinternet/LGS
2234,Subex,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/subex/S15
2235,63 Moons Tech,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/63moonstechnologies/FT02
2236,Ramco System,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/ramcosystem/RS17
2237,OnMobile Global,Software,https://www.moneycontrol.com//india/stockpricequote/telecommunicationsservice/onmobileglobal/OG01
2238,Moschip Tech,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/moschipsemiconductortechnology/MST02
2239,Saksoft,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/saksoft/S12
2240,aurionPro Sol,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12
2241,Ceinsys Tech,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/ceinsystech/AI28
2242,Virinchi ,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/virinchi/VT11
2243,ABM Knowledg,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/abmknowledgeware/ABM
2244,Eco Recycling,Software,https://www.moneycontrol.com//india/stockpricequote/computershardware/ecorecycling/IS10
2245,Globalspace Tec,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/globalspacetechnologies/GT06
2246,Intense Tech,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/intensetechnologies/FI17
2247,Compucom Soft,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/compucomsoftware/CS14
2248,Mindteck,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/mindteckindia/MI35
2249,RS Software,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/rssoftwareindia/RSS
2250,GSS Infotech,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/gssinfotech/GAI05
2251,Parle  Indus,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/parlesoftware/PS13
2252,Prithvi Exc,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaretraining/prithviexchangeindia/PS14
2253,Odyssey Tech,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/odysseytechnologies/OT01
2254,Trejhara,Software,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605
2255,Cybermate Info,Software,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cybermateinfotek/CI27
